"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT13","WT14","WT15","WT16","WT18","WT22"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-03-31","5.82",,"0.09","0.0","0.0",,"55","39",,"  130","  140","17.0","25.1","    1",,,,,,,,"    1","    1",,"    1",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-01","13.42",,"0.00","0.0","0.0","50","65","37",,"  270","  270","33.1","38.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-02","14.09",,"0.00","0.0","0.0","40","46","32",,"  270","  280","25.9","38.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-03","14.76",,"0.00","0.0","0.0","40","49","31",,"  260","  310","28.0","33.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-04","8.05",,"0.00","0.0","0.0","41","54","31",,"  350","  330","19.9","21.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-05","11.41",,"0.00","0.0","0.0","50","66","41",,"  340","  340","25.9","36.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-06","10.51",,"0.00","0.0","0.0","45","55","35",,"  310","  320","28.0","36.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-07","11.41",,"0.00","0.0","0.0","47","60","38",,"  190","  140","18.1","25.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-08","5.82",,"0.00","0.0","0.0","59","72","47",,"  140","  130","17.0","21.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-09","8.95",,"0.01","0.0","0.0","66","85","51",,"  260","  280","29.1","40.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-10","7.38",,"0.46","0.0","0.0","66","74","55",,"  330","  320","32.0","38.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-11","9.40",,"0.00","0.0","0.0","57","61","48",,"   20","  110","21.0","25.9","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-12","13.42",,"0.69","0.0","0.0","45","49","42",,"   70","   60","23.9","32.0","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-13","5.82",,"0.00","0.0","0.0","48","60","40",,"  260","  270","21.9","28.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-14","10.51",,"0.00","0.0","0.0","53","60","46",,"  290","  340","23.9","36.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-15","7.16",,"0.00","0.0","0.0","50","55","47",,"  130","  140","13.0","19.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-16","9.62",,"0.00","0.0","0.0","54","66","47",,"  190","  200","18.1","28.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-17","7.38",,"0.02","0.0","0.0","64","72","54",,"  230","  320","18.1","25.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-18","6.93",,"0.03","0.0","0.0","55","57","52",,"  130","  120","16.1","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-19","9.84",,"0.07","0.0","0.0","63","77","53",,"  260","  240","31.1","40.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-20","16.11",,"0.05","0.0","0.0","58","61","44",,"  290","  290","29.1","35.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-21","8.50",,"0.00","0.0","0.0","47","54","37",,"  320","  330","25.9","33.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-22","9.84",,"0.00","0.0","0.0","48","53","43",,"  110","   70","21.0","29.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-23","11.63",,"0.01","0.0","0.0","46","53","41",,"   70","   80","18.1","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-24","8.95",,"0.00","0.0","0.0","54","71","42",,"  200","  200","18.1","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-25","10.96",,"0.00","0.0","0.0","58","67","48",,"  280","  300","25.9","35.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-26","6.71",,"0.00","0.0","0.0","57","67","45",,"   20","  290","16.1","28.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-27","7.16",,"0.00","0.0","0.0","57","70","43",,"   20","  360","15.0","18.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-28","5.82",,"0.00","0.0","0.0","58","69","46",,"  150","  150","17.0","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-29","6.04",,"0.13","0.0","0.0","56","57","53",,"  140","  140","13.0","18.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-04-30","6.71",,"0.00","0.0","0.0","57","65","51",,"  110","  140","16.1","23.0","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-01","6.71",,"0.00","0.0","0.0","56","66","42",,"   70","   80","17.0","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-02","4.70",,"0.00","0.0","0.0","58","69","46",,"  150","  150","12.1","15.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-03","8.50",,"0.00","0.0","0.0","58","62","49",,"   40","   40","15.0","21.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-04","7.61",,"0.00","0.0","0.0","54","65","44",,"  140","  130","16.1","21.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-05","7.61",,"0.00","0.0","0.0","52","58","47",,"  140","  150","15.0","21.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-06","4.03",,"0.00","0.0","0.0","55","65","48",,"  170","  170","13.0","16.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-07","6.04",,"0.00","0.0","0.0","60","72","50",,"  140","  150","15.0","18.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-08","6.71",,"1.15","0.0","0.0","62","68","58",,"   50","   40","16.1","21.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-09","5.82",,"1.46","0.0","0.0","61","72","56",,"  250","  310","15.0","21.0","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-10","5.82",,"0.08","0.0","0.0","67","81","55",,"  280","  280","18.1","21.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-11","7.83",,"0.86","0.0","0.0","67","74","62",,"  260","  250","31.1","36.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-12","15.21",,"0.00","0.0","0.0","64","69","50",,"  270","  260","30.0","38.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-13","12.75",,"0.00","0.0","0.0","53","59","45",,"  240","  280","25.1","31.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-14","9.62",,"0.00","0.0","0.0","52","63","43",,"  280","  300","21.0","25.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-15","7.83",,"0.00","0.0","0.0","58","74","48",,"  230","  220","19.9","23.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-16","6.49",,"0.00","0.0","0.0","71","82","61",,"  230","  230","18.1","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-17","8.95",,"0.00","0.0","0.0","69","75","60",,"  340","  330","19.9","25.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-18","3.58",,"0.00","0.0","0.0","62","63","58",,"  140","  150","8.9","13.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-19","6.71",,"0.40","0.0","0.0","58","59","56",,"  120","  120","14.1","19.9","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-20","6.49",,"0.00","0.0","0.0","66","82","58",,"  240","  250","17.0","21.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-21","9.62",,"0.00","0.0","0.0","76","88","66",,"  230","  240","19.9","28.0","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-22","5.14",,"0.00","0.0","0.0","72","81","62",,"  200","  200","14.1","19.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-23","10.96",,"0.53","0.0","0.0","75","84","68",,"  210","  210","25.1","33.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-24","12.08",,"0.35","0.0","0.0","62","69","47",,"  320","  330","25.1","32.0","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-25","19.01",,"0.09","0.0","0.0","51","58","46",,"  320","  310","36.0","48.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-26","16.11",,"0.00","0.0","0.0","58","71","48",,"  310","  330","30.0","38.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-27","8.50",,"0.00","0.0","0.0","62","76","46",,"  230","  240","18.1","23.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-28","4.03",,"0.52","0.0","0.0","62","69","54",,"   40","  150","10.1","15.0","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-29","6.49",,"0.00","0.0","0.0","68","89","60",,"  220","  250","17.0","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-30","9.62",,"0.00","0.0","0.0","83","93","72",,"  260","  250","17.0","21.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-05-31","8.50",,"0.00","0.0","0.0","84","94","72",,"  230","  270","19.9","25.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-01","10.96",,"0.00","0.0","0.0","83","93","72",,"  240","  250","21.0","29.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-02","13.42",,"1.12","0.0","0.0","82","90","70",,"  200","  220","36.0","52.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-03","7.61",,"0.55","0.0","0.0","74","79","67",,"  340","  330","23.0","30.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-04","12.30",,"0.00","0.0","0.0","68","77","58",,"  350","  350","21.9","29.1",,,,,,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-05","7.61",,"0.00","0.0","0.0","66","72","54",,"  150","  150","15.0","21.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-06","7.61",,"0.18","0.0","0.0","64","71","59",,"  120","  130","16.1","23.0","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-07","11.63",,"3.71","0.0","0.0","63","65","60",,"   30","   30","21.9","28.0","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-08","9.62",,"0.02","0.0","0.0","67","78","59",,"  330","  330","21.9","25.1","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-09","5.37",,"0.00","0.0","0.0","73","84","61",,"  240","  260","17.0","21.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-10","7.38",,"0.99","0.0","0.0","70","72","65",,"  100","   90","19.9","29.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-11","14.54",,"0.04","0.0","0.0","73","82","67",,"  270","  230","28.0","36.9","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-12","13.20",,"0.00","0.0","0.0","73","80","67",,"  320","  330","23.9","33.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-13","10.51",,"1.29","0.0","0.0","67","68","56",,"   30","   30","25.9","33.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-14","10.96",,"0.12","0.0","0.0","62","72","55",,"  360","   10","23.9","29.1","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-15","8.05",,"0.00","0.0","0.0","70","82","59",,"  260","  320","16.1","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-16","10.51",,"0.00","0.0","0.0","73","84","61",,"  250","  260","29.1","36.9",,,,,,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-17","8.50",,"0.13","0.0","0.0","76","87","67",,"  320","  310","23.9","33.1",,,"    1",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-18","5.82",,"0.14","0.0","0.0","74","83","65",,"   10","  360","18.1","21.0","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-19","9.62",,"0.00","0.0","0.0","69","78","60",,"   20","  320","17.0","21.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-20","7.83",,"0.00","0.0","0.0","70","80","59",,"  200","  160","15.0","21.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-21","8.95",,"0.00","0.0","0.0","73","83","61",,"  170","  170","15.0","19.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-22","7.61",,"0.00","0.0","0.0","74","84","62",,"  190","  140","17.0","21.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-23","9.17",,"0.00","0.0","0.0","77","89","67",,"  190","  200","21.0","25.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-24","9.84",,"0.00","0.0","0.0","82","96","73",,"  240","  270","23.0","28.0",,,,,,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-25","9.62",,"0.12","0.0","0.0","81","94","70",,"  270","  270","35.1","40.9",,,"    1",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-26","8.05",,"0.00","0.0","0.0","80","89","73",,"  240","  240","16.1","21.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-27","8.05",,"0.33","0.0","0.0","80","87","74",,"  210","  170","25.1","36.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-28","11.18",,"0.00","0.0","0.0","79","89","74",,"  220","  200","19.9","25.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-29","8.50",,"0.00","0.0","0.0","77","85","70",,"  130","  160","15.0","19.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-06-30","5.82",,"0.00","0.0","0.0","78","86","73",,"  130","  130","14.1","19.9","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-01","6.71",,"1.07","0.0","0.0","76","79","73",,"  230","  230","21.9","28.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-02","8.95",,"0.02","0.0","0.0","78","86","74",,"  220","  220","21.0","25.1",,,"    1",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-03","7.61",,"0.95","0.0","0.0","78","88","73",,"  140","  140","16.1","21.9","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-04","11.86",,"0.00","0.0","0.0","82","91","76",,"  230","  200","19.9","23.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-05","10.74",,"0.00","0.0","0.0","83","93","75",,"  230","  250","19.9","25.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-06","11.18",,"0.00","0.0","0.0","86","95","77",,"  270","  240","19.9","25.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-07","11.41",,"0.00","0.0","0.0","87","96","77",,"  260","  260","30.0","38.9",,,"    1",,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-08","10.29",,"0.00","0.0","0.0","82","91","73",,"  230","  240","19.9","25.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-09","8.28",,"0.00","0.0","0.0","82","91","72",,"  270","  270","23.0","28.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-10","10.07",,"0.00","0.0","0.0","81","90","74",,"  250","  250","23.0","30.0",,,,,,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-11","9.40",,"0.00","0.0","0.0","82","88","75",,"   20","  310","14.1","21.9",,,,,,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-12","12.08",,"0.10","0.0","0.0","76","79","70",,"   70","   70","18.1","23.9","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-13","4.92",,"0.73","0.0","0.0","74","83","69",,"   30","   40","12.1","15.0","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-14","7.61",,"0.00","0.0","0.0","82","93","76",,"  240","  280","16.1","21.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-15","9.40",,"0.00","0.0","0.0","87","97","77",,"  330","  320","19.9","23.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-16","9.84",,"0.00","0.0","0.0","88","95","79",,"  320","  340","18.1","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-17","5.14",,"0.00","0.0","0.0","87","95","78",,"  220","  300","14.1","17.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-18","7.38",,"0.00","0.0","0.0","89","101","79",,"  300","  300","15.0","19.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-19","13.42",,"0.00","0.0","0.0","91","100","82",,"  240","  240","23.0","31.1",,,,,,,"    1",,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-20","12.30",,"0.09","0.0","0.0","88","96","78",,"  260","  270","23.9","30.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-21","5.59",,"0.00","0.0","0.0","81","89","76",,"   30","   40","13.0","17.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-22","5.82",,"0.21","0.0","0.0","80","86","76",,"   90","  130","13.0","17.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-23","9.84",,"0.26","0.0","0.0","80","90","74",,"  250","  260","18.1","25.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-24","10.74",,"0.00","0.0","0.0","80","84","68",,"   10","   10","21.9","25.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-25","13.65",,"0.00","0.0","0.0","68","68","64",,"   10","   30","21.9","25.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-26","9.84",,"0.00","0.0","0.0","73","85","66",,"   20","   20","17.0","21.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-27","7.38",,"0.00","0.0","0.0","75","84","67",,"  150","  160","17.0","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-28","6.04",,"0.31","0.0","0.0","74","80","69",,"  260","  250","18.1","23.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-29","7.61",,"0.00","0.0","0.0","77","87","70",,"  260","  260","19.9","23.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-30","8.28",,"0.00","0.0","0.0","75","83","65",,"  290","  260","16.1","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-07-31","6.26",,"0.00","0.0","0.0","75","83","66",,"  170","  180","13.0","17.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-01","5.59",,"0.70","0.0","0.0","72","75","68",,"  200","  200","17.0","21.0","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-02","8.50",,"0.00","0.0","0.0","75","87","67",,"  250","  230","21.0","31.1","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-03","9.17",,"0.02","0.0","0.0","74","80","69",,"  250","  250","21.0","25.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-04","9.84",,"0.00","0.0","0.0","74","82","64",,"  320","  290","21.9","30.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-05","8.28",,"0.00","0.0","0.0","71","80","62",,"  300","  310","16.1","23.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-06","6.71",,"0.00","0.0","0.0","73","81","61",,"  180","  140","16.1","21.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-07","7.61",,"0.00","0.0","0.0","74","80","69",,"  140","  130","16.1","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-08","6.49",,"0.68","0.0","0.0","75","84","70",,"  120","  120","16.1","21.9",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-09","10.51",,"0.03","0.0","0.0","79","88","74",,"  230","  260","23.0","29.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-10","8.50",,"0.00","0.0","0.0","78","85","68",,"  270","  290","18.1","23.0",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-11","5.59",,"0.00","0.0","0.0","74","84","63",,"  260","  250","15.0","18.1",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-12","3.80",,"0.51","0.0","0.0","75","83","70",,"  270","  300","12.1","14.1","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-13","4.03",,"0.86","0.0","0.0","74","79","70",,"  110","  110","15.0","21.9","    1",,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2013-08-14","13.65",,"0.00","0.0","0.0","70","76","61",,"  330","  310","25.9","36.0",,,,,,,,,,,,,,
